,Date,Open,High,Low,Close,Volume,Ticker,SMA_20,STD_20,TP,TP_SMA,MD,CCI,RSI,BU,BL
908,2016-10-06,2158.219970703125,2162.929931640625,2150.280029296875,2160.77001953125,3438040000,^GSPC,2151.946008300781,15.096850334670217,2157.9933268229165,2157.7802327473955,6.950701032366071,2.0438617105306673,43.26304542620772,2182.139708970122,2121.7523076314405
909,2016-10-07,2164.18994140625,2165.860107421875,2144.85009765625,2153.739990234375,3578770000,^GSPC,2153.2425048828127,13.987662130558434,2154.8167317708335,2158.6328531901045,6.18944149925593,-41.103562356740845,45.29359544501552,2181.2178291439295,2125.267180621696
910,2016-10-10,2160.389892578125,2169.60009765625,2160.389892578125,2163.659912109375,2881970000,^GSPC,2153.473498535156,14.125905569677423,2164.5499674479165,2160.15475609189,5.594689194037073,52.37361366098431,58.155187231987156,2181.7253096745108,2125.2216873958014
911,2016-10-11,2161.35009765625,2161.56005859375,2128.840087890625,2136.72998046875,3393060000,^GSPC,2153.9589965820314,13.31229671723217,2142.376708984375,2159.1864188058034,6.4811779203868936,-172.9079706180425,40.3942300888534,2180.5835900164957,2127.334403147567
912,2016-10-12,2137.669921875,2145.360107421875,2132.77001953125,2139.179931640625,2959510000,^GSPC,2154.6294921875,12.100323353875877,2139.1033528645835,2156.548328218006,6.541655040922576,-177.78350426910134,35.59984360358314,2178.830138895252,2130.4288454797484
913,2016-10-13,2130.260009765625,2138.18994140625,2114.719970703125,2132.550048828125,3538030000,^GSPC,2153.893994140625,12.98645464452776,2128.4866536458335,2153.7638055710568,7.9484190648915956,-212.00989126565824,40.53593591054138,2179.866903429681,2127.9210848515695
914,2016-10-14,2139.679931640625,2149.18994140625,2132.97998046875,2132.97998046875,3187910000,^GSPC,2153.584997558594,13.421713156913441,2138.38330078125,2152.941656203497,9.059515505421002,-107.13122876924821,28.336300799117552,2180.428423872421,2126.741571244767
915,2016-10-17,2132.949951171875,2135.610107421875,2124.429931640625,2126.5,2832440000,^GSPC,2152.953991699219,14.398659034731219,2128.8466796875,2151.1304699125744,11.20795051418999,-132.54751732924888,28.543090147674675,2181.7513097686815,2124.1566736297564
916,2016-10-18,2138.31005859375,2144.3798828125,2135.489990234375,2139.60009765625,3172940000,^GSPC,2152.94599609375,14.406413605027293,2139.8233235677085,2149.318801153274,11.27039819834184,-56.16765511717466,43.45950479631428,2181.7588233038045,2124.133168883696
917,2016-10-19,2140.81005859375,2148.43994140625,2138.14990234375,2144.2900390625,3364990000,^GSPC,2152.0044921875,14.32156005580787,2143.6266276041665,2148.4111851283483,11.175949823288647,-28.540795785199492,40.19059791409445,2180.6476122991157,2123.3613720758844
918,2016-10-20,2142.510009765625,2147.179931640625,2133.43994140625,2141.340087890625,3339320000,^GSPC,2150.2125,13.204338628205836,2140.6533203125,2146.55118233817,10.158498751062845,-38.705601225789835,37.94813085102839,2176.6211772564116,2123.8038227435886
919,2016-10-21,2139.429931640625,2142.6298828125,2130.090087890625,2141.159912109375,3456390000,^GSPC,2149.035998535156,12.891054706490356,2137.9599609375,2144.9678490048364,9.350101808301426,-49.96657227920553,41.47226267708195,2174.818107948137,2123.253889122175
920,2016-10-24,2148.5,2154.7900390625,2146.909912109375,2151.330078125,3359950000,^GSPC,2149.297497558594,12.8814068165125,2151.010009765625,2144.8028506324404,9.137961043792464,45.28478583962474,41.670157845255574,2175.060311191619,2123.534683925569
921,2016-10-25,2149.719970703125,2151.43994140625,2141.929931640625,2143.159912109375,3756200000,^GSPC,2148.4589965820314,12.697371905367804,2145.5099283854165,2143.7957066127233,7.843061589870298,14.571025638824837,55.818916948366144,2173.853740392767,2123.0642527712957
922,2016-10-26,2136.969970703125,2145.72998046875,2131.590087890625,2139.429931640625,3778120000,^GSPC,2146.8619873046873,11.62763859458802,2138.9166666666665,2142.433088030134,6.763974974755521,-34.658332086201945,50.22112045882494,2170.1172644938633,2123.6067101155113
923,2016-10-27,2144.06005859375,2147.1298828125,2132.52001953125,2133.0400390625,4209400000,^GSPC,2145.9574951171876,11.97652705402463,2137.5633138020835,2141.200701032366,5.867105289381276,-41.33085568750767,50.435235183137074,2169.910549225237,2122.004441009138
924,2016-10-28,2132.22998046875,2140.719970703125,2119.360107421875,2126.409912109375,4028270000,^GSPC,2143.8644897460936,11.521039406898023,2128.8299967447915,2138.6492745535716,4.546534531781423,-143.98186487079064,44.743144463414346,2166.90656855989,2120.8224109322973
925,2016-10-31,2129.780029296875,2133.25,2125.530029296875,2126.14990234375,3926560000,^GSPC,2142.1119873046873,11.410557713060404,2128.3099772135415,2137.644507998512,5.16941698554407,-120.38147707402729,49.68891549955745,2164.933102730808,2119.2908718785666
926,2016-11-01,2128.679931640625,2131.449951171875,2097.85009765625,2111.719970703125,4539190000,^GSPC,2140.173486328125,13.083021819047447,2113.67333984375,2135.828078497024,7.284820764243055,-202.74796383935364,25.798644518948336,2166.3395299662197,2114.00744269003
927,2016-11-02,2109.429931640625,2111.760009765625,2094.0,2097.93994140625,4289120000,^GSPC,2137.083984375,15.325347331282158,2101.2333170572915,2133.881411597842,9.787678206047985,-222.37547968135908,15.24981329897058,2167.734679037564,2106.433289712436
928,2016-11-03,2098.800048828125,2102.56005859375,2085.22998046875,2088.659912109375,3892100000,^GSPC,2133.478479003906,17.7502087154638,2092.1499837239585,2130.579031808036,12.918699511054424,-198.31226330067193,13.927821539860645,2168.9788964348336,2097.9780615729787
929,2016-11-04,2083.7900390625,2099.070068359375,2083.7900390625,2085.179931640625,3841910000,^GSPC,2130.0504760742188,20.096510613261685,2089.3466796875,2127.7576032366073,16.375298947703964,-156.3774954451262,13.32563466066128,2170.243497300742,2089.8574548476954
930,2016-11-07,2100.590087890625,2132.0,2100.590087890625,2131.52001953125,3739720000,^GSPC,2128.4434814453125,18.488177972870368,2121.3700358072915,2126.4395112537204,16.346314306972708,-20.675304745471802,41.19476517058772,2165.419837391053,2091.467125499572
931,2016-11-08,2129.919921875,2146.8701171875,2123.56005859375,2139.56005859375,3921850000,^GSPC,2128.5849853515624,18.565607031758734,2136.6634114583335,2125.942138671875,15.991048177083323,44.696977407743574,48.39807312478407,2165.7161994150797,2091.453771288045
932,2016-11-09,2131.56005859375,2170.10009765625,2125.35009765625,2163.260009765625,6267590000,^GSPC,2129.7889892578123,20.01323962809365,2152.9034016927085,2126.817144484747,16.61605232913475,104.66287535787087,59.004029341874165,2169.815468514,2089.762510001625
933,2016-11-10,2167.489990234375,2182.300048828125,2151.169921875,2167.47998046875,6458450000,^GSPC,2131.5354858398437,21.718350002886382,2166.9833170572915,2128.8902413504466,18.188337053571463,139.62455022558902,63.22983253803907,2174.9721858456164,2088.098785834071
934,2016-11-11,2162.7099609375,2165.919921875,2152.489990234375,2164.449951171875,4993990000,^GSPC,2133.108984375,22.934466501737823,2160.9532877604165,2129.6004754929313,18.89857119605657,110.6002915678175,65.02845348096992,2178.977917378476,2087.2400513715243
935,2016-11-14,2165.639892578125,2171.360107421875,2156.080078125,2164.199951171875,5373670000,^GSPC,2134.9939819335937,23.891983401886737,2163.8800455729165,2130.9126267206098,20.21072242373514,108.74563894391149,65.03359705526586,2182.7779487373673,2087.21001512982
936,2016-11-15,2168.2900390625,2180.840087890625,2166.3798828125,2180.389892578125,4548110000,^GSPC,2137.0334716796874,25.95754892669332,2175.8699544270835,2133.5521472749256,22.850242978050638,123.46420763171555,76.75936813824545,2188.948569533074,2085.1183738263007
937,2016-11-16,2177.530029296875,2179.219970703125,2172.199951171875,2176.93994140625,3847900000,^GSPC,2138.665966796875,27.423252071203677,2176.1199544270835,2136.306193033854,25.60428873697921,103.66430353971158,83.48025643254161,2193.5124709392826,2083.8194626544678
938,2016-11-17,2178.610107421875,2188.06005859375,2176.64990234375,2187.1201171875,3811730000,^GSPC,2140.954968261719,29.4908759675963,2183.943359375,2140.242861793155,28.421898251488106,102.50429016660748,91.41154943287886,2199.9367201969117,2081.973216326526
939,2016-11-18,2186.85009765625,2189.889892578125,2180.3798828125,2181.89990234375,3580900000,^GSPC,2142.9919677734374,30.88005814196626,2184.0565592447915,2144.2247605096723,30.13025649713008,88.13244750375372,90.09272134412552,2204.7520840573698,2081.231851489505
940,2016-11-21,2186.429931640625,2198.699951171875,2186.429931640625,2198.179931640625,3611500000,^GSPC,2145.3344604492186,33.23316642263964,2194.4366048177085,2149.99356515067,29.886342574139103,99.13790233066875,86.80415706255813,2211.800793294498,2078.8681276039392
941,2016-11-22,2201.56005859375,2204.800048828125,2194.510009765625,2202.93994140625,3960520000,^GSPC,2148.3234619140626,35.62923388668803,2200.75,2157.1018996465777,27.582283694728012,105.49791268556201,86.30825174825175,2219.581929687439,2077.0649941406864
942,2016-11-23,2198.550048828125,2204.719970703125,2194.510009765625,2204.719970703125,3419850000,^GSPC,2151.5879638671877,37.70225157490071,2201.316650390625,2164.8995186941966,23.46860716943034,103.44920609197054,81.71644578583275,2226.992467016989,2076.1834607173864
943,2016-11-25,2206.27001953125,2213.35009765625,2206.27001953125,2213.35009765625,1584590000,^GSPC,2155.603466796875,39.839008972677085,2210.9900716145835,2173.588332403274,19.82521358152641,125.77162261078634,82.87213940793617,2235.281484742229,2075.925448851521
944,2016-11-28,2210.2099609375,2211.139892578125,2200.360107421875,2201.719970703125,3515100000,^GSPC,2159.3689697265627,40.48825309404994,2204.4066569010415,2179.5195196242557,17.60903785342261,94.22107550280325,73.7780602231734,2240.3454759146625,2078.392463538463
945,2016-11-29,2200.760009765625,2210.4599609375,2198.14990234375,2204.659912109375,3709190000,^GSPC,2163.294470214844,40.90183760896858,2204.4232584635415,2184.3595086960563,15.738027144451507,84.99053315611522,74.95662964123076,2245.098145432781,2081.4907949969065
946,2016-11-30,2204.969970703125,2214.10009765625,2198.81005859375,2198.81005859375,5538400000,^GSPC,2167.648974609375,39.741559794829286,2203.90673828125,2188.002604166667,14.887393043154784,71.2196960586315,63.02322289770118,2247.1320941990334,2088.165855019716
947,2016-12-01,2200.169921875,2202.60009765625,2187.43994140625,2191.080078125,5067470000,^GSPC,2172.3059814453127,36.46508999031943,2193.7067057291665,2189.911417643229,13.520763578869005,18.713381404331265,59.42669644077838,2245.2361614259517,2099.3758014646737
948,2016-12-02,2191.1201171875,2197.949951171875,2188.3701171875,2191.949951171875,3782370000,^GSPC,2177.4704833984374,30.881890447680757,2192.7566731770835,2192.183088030134,11.00650958625634,3.4742176433823206,53.67622190755462,2239.234264293799,2115.706702503076
949,2016-12-05,2200.64990234375,2209.419921875,2199.969970703125,2204.7099609375,3898530000,^GSPC,2183.446984863281,22.513392262901615,2204.699951171875,2195.098795572917,9.257393973214253,69.14224908030944,65.57426237706284,2228.4737693890843,2138.420200337478
950,2016-12-06,2207.260009765625,2212.780029296875,2202.2099609375,2212.22998046875,3857290000,^GSPC,2187.4824829101562,19.783765287658284,2209.0733235677085,2197.470464797247,8.543276001806946,90.54183873576747,60.89658384740353,2227.050013485473,2147.9149523348397
951,2016-12-07,2210.719970703125,2241.6298828125,2208.929931640625,2241.35009765625,4504070000,^GSPC,2192.571984863281,19.89928664899726,2230.6366373697915,2201.364513578869,8.369291759672608,233.17085548361686,71.62001715001868,2232.3705581612758,2152.7734115652866
952,2016-12-08,2241.1298828125,2251.68994140625,2237.570068359375,2246.18994140625,4203270000,^GSPC,2196.7184814453126,21.999372329876522,2245.1499837239585,2205.73641531808,10.41490785767428,252.28943577474047,72.56503383539551,2240.7172261050655,2152.7197367855597
953,2016-12-09,2249.72998046875,2259.800048828125,2249.22998046875,2259.530029296875,3886460000,^GSPC,2201.3209838867188,24.986538802188,2256.1866861979165,2210.8885672433034,14.201301419005047,212.64773613866294,73.902692374764,2251.294061491095,2151.3479062823426
954,2016-12-12,2258.830078125,2264.030029296875,2252.3701171875,2256.9599609375,4038850000,^GSPC,2205.946484375,26.328424626955215,2257.7867024739585,2215.41357421875,18.300816127231947,154.35788204059565,81.55135917537504,2258.6033336289106,2153.2896351210898
955,2016-12-13,2263.320068359375,2277.530029296875,2263.320068359375,2271.719970703125,3875630000,^GSPC,2211.3224853515626,28.261824411892402,2270.856689453125,2220.4211948939733,22.64438924984058,148.485625593418,83.74605015504524,2267.8461341753473,2154.798836527778
956,2016-12-14,2268.35009765625,2276.199951171875,2248.43994140625,2253.280029296875,4409670000,^GSPC,2214.9669921875,28.758381166810363,2259.306640625,2224.5633370535716,24.64904536033165,93.96794903151839,74.32782244786249,2272.4837545211208,2157.4502298538796
957,2016-12-15,2253.77001953125,2272.1201171875,2253.77001953125,2262.030029296875,4173360000,^GSPC,2219.2214965820312,29.128302367422815,2262.6400553385415,2228.252621605283,26.3992919921875,86.83928276923761,81.40212869414879,2277.4781013168767,2160.9648918471858
958,2016-12-16,2266.81005859375,2268.050048828125,2254.239990234375,2258.070068359375,5928980000,^GSPC,2222.768994140625,29.332683557402213,2260.1200358072915,2232.232148670015,26.631678989955358,69.81131292997628,78.48530234632358,2281.4343612554294,2164.103627025821
959,2016-12-19,2259.239990234375,2267.469970703125,2258.2099609375,2262.530029296875,3252840000,^GSPC,2226.800500488281,28.95851529403858,2262.7366536458335,2236.397391183036,26.229188257334176,66.9464420181659,76.82816588692411,2284.7175310763582,2168.883469900204
960,2016-12-20,2266.5,2272.56005859375,2266.139892578125,2270.760009765625,3306250000,^GSPC,2230.4295043945312,29.72082794445668,2269.8199869791665,2241.105480375744,24.95058726615639,76.72366264600058,76.97983087737147,2289.8711602834446,2170.987848505618
961,2016-12-21,2270.5400390625,2271.22998046875,2265.14990234375,2265.179931640625,2854880000,^GSPC,2233.54150390625,29.948596278198877,2267.1866048177085,2246.3540445963545,21.35052199590762,65.04933923191547,64.02911407323937,2293.438696462648,2173.644311349852
962,2016-12-22,2262.929931640625,2263.179931640625,2256.080078125,2260.9599609375,2880670000,^GSPC,2236.3535034179686,29.739566190137463,2260.0733235677085,2251.162376767113,16.441373033588434,36.13220859511367,58.759346024428524,2295.8326357982437,2176.8743710376934
963,2016-12-23,2260.25,2263.7900390625,2258.840087890625,2263.7900390625,2021230000,^GSPC,2238.8755004882814,29.824743854245444,2262.1400553385415,2255.2652413504466,11.562254198554326,39.63940981309418,52.88618356848669,2298.5249881967725,2179.2260127797904
964,2016-12-27,2266.22998046875,2273.820068359375,2266.14990234375,2268.8798828125,1989730000,^GSPC,2242.23349609375,29.195347906969474,2269.6166178385415,2259.5897623697915,6.98316592261907,95.72406536765949,57.80919112237129,2300.6241919076892,2183.842800279811
965,2016-12-28,2270.22998046875,2271.31005859375,2249.110107421875,2249.919921875,2402750000,^GSPC,2244.4964965820313,27.852886038151773,2256.780029296875,2261.4571475074404,4.970947265624967,-62.72604878763608,36.46292247937443,2300.202268658335,2188.7907245057277
966,2016-12-29,2249.5,2254.510009765625,2244.56005859375,2249.260009765625,2338700000,^GSPC,2247.018994140625,25.69872259324013,2249.443359375,2261.7638171968006,4.664277576264859,-176.09669265105163,46.79627366897292,2298.4164393271053,2195.621548954145
967,2016-12-30,2251.610107421875,2253.580078125,2233.6201171875,2238.830078125,2671550000,^GSPC,2249.406494140625,22.209475705403825,2242.0100911458335,2260.751203264509,5.676891508556504,-220.08655136269562,31.993117640593795,2293.8254455514325,2204.9875427298175
968,2017-01-03,2251.570068359375,2263.8798828125,2245.1298828125,2257.830078125,3773010000,^GSPC,2252.7005004882812,17.658527523883528,2255.61328125,2260.595958891369,5.832135881696396,-56.956579229763484,49.8489862259461,2288.0175555360483,2217.383445440514
969,2017-01-04,2261.60009765625,2272.820068359375,2261.60009765625,2270.75,3768890000,^GSPC,2256.0025024414062,14.009914722687729,2268.3900553385415,2260.4197707403273,5.655947730654718,93.94575972966192,54.67470475037419,2284.0223318867816,2227.982672996031
970,2017-01-05,2268.179931640625,2271.5,2260.449951171875,2269.0,3785080000,^GSPC,2258.8410034179688,9.789994912268236,2266.9833170572915,2260.968104771205,5.966929740646232,67.20611266361688,48.91943988944082,2278.420993242505,2239.2610135934324
971,2017-01-06,2271.139892578125,2282.10009765625,2264.06005859375,2276.97998046875,3342080000,^GSPC,2260.6224975585938,9.68083370671469,2274.3800455729165,2261.8066755022323,6.68570465295485,125.37566567623938,57.037276467864665,2279.9841649720233,2241.260830145164
972,2017-01-09,2273.590087890625,2275.489990234375,2268.89990234375,2268.89990234375,3219730000,^GSPC,2261.7579956054688,9.219778283901555,2271.0965983072915,2262.5907156808034,7.069164872980342,80.21581784480308,54.52677761136692,2280.197552173272,2243.3184390376655
973,2017-01-10,2269.719970703125,2279.27001953125,2265.27001953125,2268.89990234375,3640560000,^GSPC,2262.2264892578123,9.33791138718106,2271.1466471354165,2263.191429501488,7.5840624335670395,69.92925584507032,53.010419243669915,2280.9023120321744,2243.55066648345
974,2017-01-11,2268.60009765625,2275.320068359375,2260.830078125,2275.320068359375,3625080000,^GSPC,2263.144494628906,9.688805282753377,2270.4900716145835,2263.2392926897323,7.625088023490499,63.394056588931846,53.73560858174609,2282.5221051944127,2243.7668840633996
975,2017-01-12,2271.139892578125,2271.780029296875,2254.25,2270.43994140625,3466220000,^GSPC,2263.0804931640623,9.633245172090803,2265.489990234375,2263.1181059337796,7.5212136612456435,21.023950011480693,64.22627994204547,2282.3469835082437,2243.814002819881
976,2017-01-13,2272.739990234375,2278.679931640625,2271.510009765625,2274.639892578125,3090680000,^GSPC,2264.148486328125,9.67347777552686,2274.9432779947915,2264.180245535714,7.844915896045742,91.46503375944361,66.77229077391709,2283.4954418791785,2244.801530777071
977,2017-01-17,2269.139892578125,2272.080078125,2262.81005859375,2267.889892578125,3586950000,^GSPC,2264.4414794921877,9.69465570043389,2267.5933430989585,2264.56976609003,7.776043327487059,25.922155022298504,70.18597094606741,2283.8307908930556,2245.05216809132
978,2017-01-18,2269.139892578125,2272.010009765625,2263.35009765625,2271.889892578125,3317670000,^GSPC,2265.132470703125,9.709125480843948,2269.0833333333335,2264.5316743396575,7.754276612989023,39.13246174419968,62.33745088713789,2284.550721664813,2245.714219741437
979,2017-01-19,2271.89990234375,2274.330078125,2258.409912109375,2263.68994140625,3168390000,^GSPC,2265.190466308594,9.696217803450322,2265.4766438802085,2265.15286109561,6.91312164514261,3.1223982567101687,43.245288660082785,2284.5829019154944,2245.7980307016933
980,2017-01-20,2269.9599609375,2276.9599609375,2265.010009765625,2271.31005859375,3536850000,^GSPC,2265.21796875,9.713611236648436,2271.0933430989585,2266.699288504464,5.458163929634338,53.669508051200864,51.98696357023461,2284.645191223297,2245.7907462767034
981,2017-01-23,2267.780029296875,2271.780029296875,2257.02001953125,2265.199951171875,3155240000,^GSPC,2265.2189697265626,9.713608142163139,2264.6666666666665,2268.3176153273807,3.4403499681122542,-70.7476215027338,39.530816731252415,2284.646186010889,2245.7917534422363
982,2017-01-24,2267.8798828125,2284.6298828125,2266.679931640625,2280.070068359375,3816950000,^GSPC,2266.1744750976563,10.200324154041368,2277.1266276041665,2269.8542829241073,3.0423758370535388,159.35670168224522,58.85810536098043,2286.575123405739,2245.773826789574
983,2017-01-25,2288.8798828125,2299.550048828125,2288.8798828125,2298.3701171875,3849340000,^GSPC,2267.9034790039063,12.45617662957839,2295.6000162760415,2271.7978515625,4.979794456845184,318.6498950215808,68.11309316591239,2292.815832263063,2242.9911257447498
984,2017-01-26,2298.6298828125,2300.989990234375,2294.080078125,2296.679931640625,3611510000,^GSPC,2269.2934814453124,14.023399832782076,2297.25,2273.959757486979,7.0715971447171535,219.56607572892256,63.93871997654841,2297.3402811108767,2241.246681779748
985,2017-01-27,2299.02001953125,2299.02001953125,2291.6201171875,2294.68994140625,3137420000,^GSPC,2271.531982421875,14.33781666967858,2295.1100260416665,2275.4404703776045,9.046398344494134,144.95312510039557,66.44503311258279,2300.2076157612323,2242.8563490825177
986,2017-01-30,2286.010009765625,2286.010009765625,2268.0400390625,2280.89990234375,3595040000,^GSPC,2273.113977050781,13.470337329728878,2278.316650390625,2275.9561883835568,9.08891119924533,17.313859752267717,53.75658181967352,2300.054651710239,2246.1733023913234
987,2017-01-31,2274.02001953125,2279.090087890625,2267.2099609375,2278.8701171875,4089730000,^GSPC,2275.1159790039064,10.821851566138195,2275.0567220052085,2276.2354794456846,8.889417583439581,-8.840155007620876,56.98484533168502,2296.7596821361826,2253.4722758716302
988,2017-02-01,2285.590087890625,2289.139892578125,2272.43994140625,2279.550048828125,3919190000,^GSPC,2276.2019775390627,10.058794802545073,2280.3766276041665,2276.9416620163693,8.875710831207439,25.800491950231503,55.08775798772816,2296.3195671441526,2256.0843879339727
989,2017-02-02,2276.68994140625,2283.969970703125,2271.64990234375,2280.85009765625,3809760000,^GSPC,2276.706982421875,10.024149964273139,2278.8233235677085,2277.89404296875,8.301769438244005,7.462510298728532,62.547574673493145,2296.7552823504216,2256.658682493329
990,2017-02-03,2288.5400390625,2298.31005859375,2287.8798828125,2297.419921875,3605970000,^GSPC,2278.127978515625,10.854132737997128,2294.53662109375,2279.2935674758182,9.486493376647527,107.12109671950302,66.88208774278282,2299.836243991619,2256.4197130396306
991,2017-02-06,2294.280029296875,2296.179931640625,2288.570068359375,2292.56005859375,3112390000,^GSPC,2278.906982421875,11.316643184949642,2292.4366861979165,2281.068091982887,9.941841384991449,76.23399445359634,67.98118239026002,2301.5402687917745,2256.2736960519755
992,2017-02-07,2295.8701171875,2299.39990234375,2290.159912109375,2293.080078125,3452460000,^GSPC,2280.1159912109374,11.481708087702804,2294.2132975260415,2282.8630894252233,10.281158654868152,73.59876113732173,60.5378789376891,2303.079407386343,2257.1525750355318
993,2017-02-08,2289.550048828125,2295.909912109375,2285.3798828125,2294.669921875,3611950000,^GSPC,2281.4044921875,11.602119462859484,2291.986572265625,2284.756655738467,9.690947033110076,49.73656686978881,45.89045553145336,2304.608731113219,2258.200253261781
994,2017-02-09,2296.699951171875,2311.080078125,2296.610107421875,2307.8701171875,3681600000,^GSPC,2283.0319946289064,12.9126787020058,2305.186767578125,2287.191900344122,9.826397746598591,122.08520828657205,59.89764408646268,2308.8573520329182,2257.2066372248946
995,2017-02-10,2312.27001953125,2319.22998046875,2311.10009765625,2316.10009765625,3496600000,^GSPC,2285.3150024414062,14.507176616001745,2315.4767252604165,2290.8211902436756,9.200857149500248,178.6466529956587,67.05457713610056,2314.3293556734097,2256.3006492094028
996,2017-02-13,2321.719970703125,2331.580078125,2321.419921875,2328.25,3352370000,^GSPC,2287.9955078125,17.144063201162325,2327.0833333333335,2294.3895263671875,9.93097214471725,219.47369293909696,88.72940180361522,2322.2836342148244,2253.7073814101755
997,2017-02-14,2326.1201171875,2337.580078125,2322.169921875,2337.580078125,3528040000,^GSPC,2291.480017089844,19.72977566616681,2332.443359375,2297.021193731399,13.19060241284017,179.0272828839621,92.89801918027172,2330.9395684221777,2252.02046575751
998,2017-02-15,2335.580078125,2351.300048828125,2334.81005859375,2349.25,3785870000,^GSPC,2295.3480224609375,22.999296951436655,2345.1200358072915,2300.4404820033483,17.58683019106083,169.36746917456946,93.88078191716646,2341.346616363811,2249.349428558064
999,2017-02-16,2349.639892578125,2351.31005859375,2338.8701171875,2347.219970703125,3675900000,^GSPC,2299.524523925781,24.484137908799326,2345.800048828125,2304.0611979166665,20.963297526041647,132.73627669059354,91.40371558333561,2348.4927997433797,2250.5562481081824
1000,2017-02-17,2343.010009765625,2351.159912109375,2339.580078125,2351.159912109375,3516830000,^GSPC,2303.5170166015623,26.09834081959552,2347.2999674479165,2308.9885777064733,22.75600054474915,112.23820479380747,89.79574126503736,2355.7136982407533,2251.3203349623714
1001,2017-02-21,2354.909912109375,2366.7099609375,2354.909912109375,2365.3798828125,3587520000,^GSPC,2308.526013183594,27.908082450008347,2362.333251953125,2315.2226155598955,24.142630440848215,130.08976385473017,97.35947919974595,2364.3421780836106,2252.7098482835772
1002,2017-02-22,2361.110107421875,2365.1298828125,2358.340087890625,2362.820068359375,3473170000,^GSPC,2312.6635131835938,29.552883696933005,2362.0966796875,2321.0597621372767,24.965477353050606,109.5831040864886,94.18415801766407,2371.7692805774595,2253.557745789728
1003,2017-02-23,2367.5,2368.260009765625,2355.090087890625,2363.81005859375,4021770000,^GSPC,2315.935510253906,31.448901246821087,2362.38671875,2327.028576078869,24.04782665019132,98.02172752230783,94.13961433674774,2378.8333127475485,2253.037707760264
1004,2017-02-24,2355.72998046875,2367.340087890625,2352.8701171875,2367.340087890625,3832410000,^GSPC,2319.4685180664064,33.09765837895259,2362.5167643229165,2331.884300595238,23.560345915710027,86.67802483961756,93.3141054593174,2385.6638348243114,2253.2732013085015
1005,2017-02-27,2365.22998046875,2371.5400390625,2361.8701171875,2369.75,3584680000,^GSPC,2323.2215209960937,34.37118878972337,2367.7200520833335,2337.2616838727677,22.454292556866513,90.43072167880189,92.69477365455606,2391.9638985755405,2254.479143416647
1006,2017-02-28,2366.080078125,2367.7900390625,2358.9599609375,2363.639892578125,4212460000,^GSPC,2327.3585205078125,33.986393418502026,2363.4632975260415,2342.2081124441966,19.837686344068807,71.43032278123154,81.15867263371035,2395.3313073448167,2259.3857336708083
1007,2017-03-01,2380.1298828125,2400.97998046875,2380.1298828125,2395.9599609375,4347630000,^GSPC,2333.2130126953125,35.255424824341674,2392.3566080729165,2349.3774007161455,18.175938197544642,157.64140806984395,86.58814240860768,2403.7238623439957,2262.7021630466293
1008,2017-03-02,2394.75,2394.75,2380.169921875,2381.919921875,3824030000,^GSPC,2338.331506347656,34.47701322452457,2385.61328125,2355.122151692708,16.78706287202379,121.08979313312545,69.88433396931819,2407.2855327967054,2269.377479898607
1009,2017-03-03,2380.919921875,2383.889892578125,2375.389892578125,2383.1201171875,3556670000,^GSPC,2343.4450073242188,33.05782322239962,2380.7999674479165,2359.788097563244,14.456249003507699,96.89867166129719,72.07336221467665,2409.560653769018,2277.3293608794197
1010,2017-03-06,2375.22998046875,2378.800048828125,2367.97998046875,2375.31005859375,3251800000,^GSPC,2347.3395141601563,31.91873165578289,2374.030029296875,2363.1414329892114,12.162091105973657,59.685987729064635,64.1742539526966,2411.1769774717222,2283.5020508485904
1011,2017-03-07,2370.739990234375,2375.1201171875,2365.510009765625,2368.389892578125,3526300000,^GSPC,2351.131005859375,29.47980992676576,2369.67333984375,2365.800717308408,10.769853449192235,23.97199153242297,51.93220891489756,2410.0906257129063,2292.1713860058435
1012,2017-03-08,2369.81005859375,2373.090087890625,2361.010009765625,2362.97998046875,3814080000,^GSPC,2354.6260009765624,26.19593464254687,2365.693359375,2367.270240420387,9.51026221035298,-11.053891123144258,50.099028462745636,2407.0178702616563,2302.2341316914685
1013,2017-03-09,2363.489990234375,2369.080078125,2354.5400390625,2364.8701171875,3718450000,^GSPC,2358.1360107421874,22.126573650548544,2362.830078125,2368.4866710844494,8.577124355601752,-43.96650691561198,50.649222488038276,2402.3891580432846,2313.88286344109
1014,2017-03-10,2372.52001953125,2376.860107421875,2363.0400390625,2372.60009765625,3434400000,^GSPC,2361.372509765625,18.883536697041766,2370.8334147135415,2370.167631603423,7.542163252019431,5.8849880586544785,53.063824825157916,2399.1395831597088,2323.6054363715416
1015,2017-03-13,2371.56005859375,2374.419921875,2368.52001953125,2373.469970703125,3166650000,^GSPC,2364.241003417969,15.74026575018827,2372.1366373697915,2370.867873418899,7.228165191857995,11.702037951224774,52.20637425969099,2395.7215349183452,2332.7604719175924
1016,2017-03-14,2368.550048828125,2368.550048828125,2358.179931640625,2365.449951171875,3173760000,^GSPC,2366.1010009765623,13.267056075154102,2364.0599772135415,2371.0081089564733,7.127996950733437,-64.98442494626147,51.04979072151519,2392.6351131268707,2339.566888826254
1017,2017-03-15,2370.340087890625,2390.010009765625,2368.93994140625,2385.260009765625,3909490000,^GSPC,2368.484997558594,12.10531971911135,2381.4033203125,2372.366437639509,7.481574026094871,80.52568119552858,42.740917658516544,2392.6956369968166,2344.2743581203713
